@relation 'all_data_pacman-weka.filters.unsupervised.attribute.Remove-R30-31,33'

@attribute position-x numeric
@attribute position-y numeric
@attribute pacman_legal1 {West,Stop,East,North,South,None}
@attribute pacman_legal2 {West,Stop,East,North,South,None}
@attribute pacman_legal3 {West,Stop,East,North,South,None}
@attribute pacman_legal4 {West,Stop,East,North,South,None}
@attribute pacman_mov {West,Stop,East,North,South,None}
@attribute fantasmas numeric
@attribute booleanP {True,False}
@attribute booleanG1 {True,False}
@attribute booleanG2 {True,False}
@attribute booleanG3 {True,False}
@attribute booleanG4 {True,False}
@attribute positiong1-x numeric
@attribute positiong1-y numeric
@attribute positiong2-x numeric
@attribute positiong2-y numeric
@attribute positiong3-x numeric
@attribute positiong3-y numeric
@attribute positiong4-x numeric
@attribute positiong4-y numeric
@attribute ghost1_legal {West,Stop,East,North,South,None}
@attribute ghost2_legal {West,Stop,East,North,South,None}
@attribute ghost3_legal {West,Stop,East,North,South,None}
@attribute ghost4_legal {West,Stop,East,North,South,None}
@attribute distanciaG1 numeric
@attribute distanciaG2 numeric
@attribute distanciaG3 numeric
@attribute distanciaG4 numeric
@attribute score numeric
@attribute pacman_legal {West,Stop,East,North,South,None}

@data
3,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,1771,West
2,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,1770,West
3,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,1769,East
3,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,1768,South
3,1,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,6,1967,South
3,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,2166,North
3,1,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,6,2365,South
3,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,2564,North
3,1,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,6,2763,South
4,1,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,2962,East
5,1,West,Stop,North,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,3161,East
4,1,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,3360,West
5,1,West,Stop,North,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,3559,East
4,1,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,3758,West
5,1,West,Stop,North,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,3957,East
4,1,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,4156,West
3,1,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,6,4355,West
2,1,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,7,4554,West
3,1,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,6,4753,East
3,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,4952,North
3,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,4951,North
4,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,4950,East
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,2,4949,East
5,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,4948,South
5,1,West,Stop,North,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,5147,South
5,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,5346,North
5,1,West,Stop,North,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,5545,South
4,1,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,5744,West
5,1,West,Stop,North,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,5943,East
5,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,6142,North
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,2,6141,North
4,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,6140,West
3,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,6139,West
4,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,6138,East
3,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,6137,West
3,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,6136,South
3,1,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,6,6335,South
2,1,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,7,6534,West
3,1,West,Stop,East,North,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,6,6733,East
4,1,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,5,6932,East
5,1,West,Stop,North,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,4,7131,East
5,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,7330,North
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,2,7329,North
4,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,3,7328,West
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,2,7327,East
6,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,1,7326,East
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,2,7325,West
6,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,Stop,Stop,Stop,9999,9999,9999,1,7324,East
3,3,West,Stop,East,South,None,4,False,True,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,3,4,-1,East
3,2,Stop,North,South,None,None,4,False,True,True,True,True,1,2,5,2,5,2,6,3,North,North,Stop,West,2,2,2,4,98,South
3,3,West,Stop,East,South,None,4,False,True,True,True,True,1,2,5,3,5,2,6,3,North,North,Stop,West,3,2,3,3,97,North
2,3,West,Stop,East,None,None,4,False,True,True,True,True,1,2,4,3,5,2,5,3,North,West,Stop,West,2,2,4,3,96,West
3,3,West,Stop,East,South,None,4,False,True,False,True,True,1,3,3,3,5,1,5,3,North,Stop,South,West,2,9999,9999,2,295,East
2,3,West,Stop,East,None,None,4,False,True,False,True,True,1,3,3,1,5,1,5,3,North,Stop,South,West,1,9999,9999,3,294,West
3,3,West,Stop,East,South,None,4,False,False,False,True,True,1,1,4,1,5,2,5,2,Stop,East,North,South,9999,9999,3,3,493,East
3,2,Stop,North,South,None,None,4,False,False,False,True,True,2,1,3,1,5,1,5,1,East,West,South,South,9999,9999,9999,9999,492,South
3,3,West,Stop,East,South,None,4,False,False,False,True,True,2,1,3,1,5,2,5,2,East,Stop,North,North,9999,9999,3,3,691,North
2,3,West,Stop,East,None,None,4,False,False,False,True,True,3,1,3,1,5,2,5,3,East,Stop,North,North,9999,9999,4,3,690,West
1,3,Stop,East,South,None,None,4,False,False,False,True,True,2,1,3,2,5,1,6,3,West,North,South,East,9999,3,9999,5,789,West
2,3,West,Stop,East,None,None,4,False,False,False,True,True,3,1,3,3,5,1,5,3,East,North,South,West,9999,1,9999,3,788,East
3,3,West,Stop,East,South,None,4,False,False,False,True,True,3,2,3,2,5,2,5,3,North,South,North,West,1,1,3,2,787,East
3,2,Stop,North,South,None,None,4,False,False,False,True,True,1,1,3,1,5,2,6,3,Stop,Stop,North,East,9999,9999,2,4,1186,South
3,1,West,Stop,East,North,None,4,False,False,False,True,True,1,1,3,1,5,3,6,3,Stop,Stop,North,East,9999,9999,4,5,1385,South
3,2,Stop,North,South,None,None,4,False,False,False,True,True,1,1,4,1,4,3,5,3,Stop,East,West,West,9999,9999,2,3,1384,North
3,3,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,4,3,5,3,Stop,West,West,West,9999,9999,1,2,1383,North
2,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,2,1,5,1,5,3,Stop,West,Stop,West,9999,9999,9999,3,1582,West
3,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,1,1,5,1,6,3,Stop,West,Stop,East,9999,9999,9999,3,1581,East
3,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,1,1,5,1,6,3,Stop,West,Stop,East,9999,9999,9999,4,1580,South
3,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,1,1,5,2,6,3,Stop,West,North,East,9999,9999,3,3,1579,North
4,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,2,1,5,1,6,3,Stop,East,South,East,9999,9999,9999,2,1578,East
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,2,1,5,2,7,3,Stop,East,North,East,9999,9999,1,2,1577,East
5,2,Stop,North,South,None,None,4,False,False,False,False,True,1,1,3,1,5,1,7,3,Stop,East,South,East,9999,9999,9999,3,1576,South
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,4,1,5,1,7,3,Stop,East,South,East,9999,9999,9999,2,1575,North
4,3,West,Stop,East,None,None,4,False,False,False,False,True,2,1,4,1,5,2,7,3,East,East,North,East,9999,9999,2,3,1574,West
5,3,West,Stop,East,South,None,4,False,False,False,False,True,1,1,5,1,5,1,6,3,West,East,South,West,9999,9999,9999,1,1573,East
4,3,West,Stop,East,None,None,4,False,False,False,False,True,2,1,4,1,4,1,6,3,East,West,West,West,9999,9999,9999,2,1572,West
3,3,West,Stop,East,South,None,4,False,False,False,False,True,3,1,5,1,5,1,7,3,East,East,East,East,9999,9999,9999,4,1571,West
3,2,Stop,North,South,None,None,4,False,False,False,False,True,3,1,5,2,5,2,6,3,East,North,North,West,9999,2,2,4,1570,South
3,3,West,Stop,East,South,None,4,False,False,False,False,True,2,1,5,3,5,3,6,3,West,North,North,West,9999,2,2,3,1569,North
4,3,West,Stop,East,None,None,4,False,False,False,False,True,1,1,4,3,5,3,6,3,West,Stop,North,West,9999,9999,1,2,1768,East
12,11,West,Stop,East,North,South,4,False,True,True,True,True,5,6,5,12,13,6,13,12,Stop,Stop,Stop,Stop,12,8,6,2,-1,North
12,12,West,Stop,East,North,South,4,False,True,True,True,True,6,6,4,12,12,6,13,13,East,West,West,North,12,8,6,2,-2,North
12,13,West,Stop,East,North,South,4,False,True,True,True,True,6,7,3,12,12,7,13,13,North,West,North,North,12,10,6,1,-3,North
13,13,West,Stop,East,North,South,4,False,True,True,True,True,6,7,3,12,12,6,14,13,North,West,South,East,13,11,8,1,-4,East
14,13,West,Stop,East,North,South,4,False,True,True,True,True,6,7,2,12,12,5,14,12,North,West,South,South,14,13,10,1,-5,East
14,12,West,Stop,East,North,South,4,False,True,True,True,False,5,7,2,12,11,5,7,1,West,West,West,Stop,14,12,10,9999,194,South
14,11,West,Stop,East,North,South,4,False,True,True,True,False,5,8,2,12,12,5,7,1,North,West,East,Stop,12,13,8,9999,193,South
14,10,West,Stop,East,North,South,4,False,True,True,True,False,5,8,2,12,12,4,7,1,North,West,South,Stop,11,14,8,9999,192,South
14,9,West,Stop,East,North,South,4,False,True,True,True,False,4,8,1,12,12,4,7,1,West,West,South,Stop,11,16,7,9999,191,South
14,8,West,Stop,East,North,South,4,False,True,True,True,False,5,8,1,12,12,3,7,1,East,West,South,Stop,9,17,7,9999,190,South
14,7,West,Stop,East,North,South,4,False,True,True,True,False,4,8,1,13,13,3,7,1,West,North,East,Stop,11,19,5,9999,189,South
14,6,West,Stop,East,North,South,4,False,True,True,True,False,4,7,1,12,13,4,7,1,South,South,North,Stop,11,19,3,9999,188,South
14,5,West,Stop,East,North,South,4,False,True,True,True,False,4,6,2,12,13,3,7,1,South,East,South,Stop,11,19,3,9999,187,South
14,4,West,Stop,East,North,South,4,False,True,True,True,False,4,6,2,13,14,3,7,1,South,North,East,Stop,12,21,1,9999,186,South
14,5,West,Stop,East,North,South,4,False,True,True,False,False,4,6,3,13,5,1,7,1,South,East,Stop,Stop,11,19,9999,9999,385,North
14,6,West,Stop,East,North,South,4,False,True,True,False,False,4,7,2,13,5,1,7,1,North,West,Stop,Stop,11,19,9999,9999,384,North
14,7,West,Stop,East,North,South,4,False,True,True,False,False,4,8,3,13,5,1,7,1,North,East,Stop,Stop,11,17,9999,9999,383,North
14,8,West,Stop,East,North,South,4,False,True,True,False,False,4,9,3,12,5,1,7,1,North,South,Stop,Stop,11,15,9999,9999,382,North
14,9,West,Stop,East,North,South,4,False,True,True,False,False,3,9,3,13,5,1,7,1,West,North,Stop,Stop,11,15,9999,9999,381,North
13,9,West,Stop,East,North,South,4,False,True,True,False,False,4,9,3,14,5,1,7,1,East,North,Stop,Stop,9,15,9999,9999,380,West
12,9,West,Stop,East,North,South,4,False,True,True,False,False,4,9,4,14,5,1,7,1,East,East,Stop,Stop,8,13,9999,9999,379,West
11,9,West,Stop,East,North,South,4,False,True,True,False,False,4,9,4,14,5,1,7,1,East,East,Stop,Stop,7,12,9999,9999,378,West
10,9,West,Stop,East,North,South,4,False,True,True,False,False,5,9,3,14,5,1,7,1,East,West,Stop,Stop,5,12,9999,9999,377,West
9,9,West,Stop,East,North,South,4,False,True,True,False,False,5,9,3,13,5,1,7,1,East,South,Stop,Stop,4,10,9999,9999,376,West
8,9,West,Stop,East,North,South,4,False,True,True,False,False,4,9,2,13,5,1,7,1,West,West,Stop,Stop,4,10,9999,9999,375,West
7,9,West,Stop,East,North,South,4,False,True,True,False,False,5,9,2,13,5,1,7,1,East,West,Stop,Stop,2,9,9999,9999,374,West
6,9,West,Stop,East,North,South,4,False,True,True,False,False,5,9,2,12,5,1,7,1,East,South,Stop,Stop,1,7,9999,9999,373,West
6,10,Stop,East,North,South,None,4,False,False,True,False,False,1,1,2,11,5,1,7,1,Stop,South,Stop,Stop,9999,5,9999,9999,572,North
6,11,West,Stop,East,North,South,4,False,False,True,False,False,1,1,2,11,5,1,7,1,Stop,South,Stop,Stop,9999,4,9999,9999,571,North
5,11,West,Stop,East,North,None,4,False,False,True,False,False,1,1,2,11,5,1,7,1,Stop,South,Stop,Stop,9999,3,9999,9999,570,West
5,12,West,Stop,East,North,South,4,False,False,True,False,False,1,1,1,11,5,1,7,1,Stop,West,Stop,Stop,9999,5,9999,9999,569,North
4,12,West,Stop,East,North,South,4,False,False,True,False,False,1,1,1,12,5,1,7,1,Stop,North,Stop,Stop,9999,3,9999,9999,568,West
4,11,West,Stop,East,North,None,4,False,False,True,False,False,1,1,1,11,5,1,7,1,Stop,South,Stop,Stop,9999,3,9999,9999,567,South
5,11,West,Stop,East,North,None,4,False,False,True,False,False,1,1,1,12,5,1,7,1,Stop,North,Stop,Stop,9999,5,9999,9999,566,East
6,11,West,Stop,East,North,South,4,False,False,True,False,False,1,1,1,13,5,1,7,1,Stop,North,Stop,Stop,9999,7,9999,9999,565,East
6,12,West,Stop,East,North,South,4,False,False,True,False,False,1,1,1,12,5,1,7,1,Stop,South,Stop,Stop,9999,5,9999,9999,564,North
6,11,West,Stop,East,North,South,4,False,False,True,False,False,1,1,1,11,5,1,7,1,Stop,South,Stop,Stop,9999,5,9999,9999,563,South
6,12,West,Stop,East,North,South,4,False,False,True,False,False,1,1,1,12,5,1,7,1,Stop,North,Stop,Stop,9999,5,9999,9999,562,North
5,12,West,Stop,East,North,South,4,False,False,True,False,False,1,1,1,12,5,1,7,1,Stop,North,Stop,Stop,9999,4,9999,9999,561,West
5,13,West,Stop,East,North,South,4,False,False,True,False,False,1,1,1,13,5,1,7,1,Stop,North,Stop,Stop,9999,4,9999,9999,560,North
5,12,West,Stop,East,North,South,4,False,False,True,False,False,1,1,1,12,5,1,7,1,Stop,South,Stop,Stop,9999,4,9999,9999,559,South
4,12,West,Stop,East,North,South,4,False,False,True,False,False,1,1,2,12,5,1,7,1,Stop,East,Stop,Stop,9999,2,9999,9999,558,West
4,13,West,Stop,East,North,South,4,False,False,True,False,False,1,1,2,13,5,1,7,1,Stop,North,Stop,Stop,9999,2,9999,9999,557,North
3,3,West,Stop,East,South,None,4,False,True,True,True,True,1,1,5,1,5,2,7,3,Stop,Stop,Stop,Stop,9999,9999,3,4,-1,East
2,3,West,Stop,East,None,None,4,False,True,True,True,True,1,2,5,2,5,3,6,3,North,North,North,West,2,4,3,4,-2,West
3,3,West,Stop,East,South,None,4,False,True,True,True,True,1,1,5,1,5,2,6,3,South,South,South,West,9999,9999,3,3,-3,East
3,2,Stop,North,South,None,None,4,False,True,True,True,True,2,1,4,1,5,2,7,3,East,West,South,East,9999,9999,2,5,96,South
3,3,West,Stop,East,South,None,4,False,True,True,True,True,2,1,3,1,5,1,7,3,East,West,South,East,9999,9999,9999,4,95,North
2,3,West,Stop,East,None,None,4,False,True,True,True,True,2,1,3,2,5,1,7,3,East,North,South,East,9999,2,9999,5,94,West
3,3,West,Stop,East,South,None,4,False,True,True,True,True,1,1,3,1,4,1,7,3,West,South,West,East,9999,9999,9999,4,93,East
3,2,Stop,North,South,None,None,4,False,True,True,True,True,2,1,2,1,5,1,7,3,East,West,East,East,9999,9999,9999,5,92,South
3,1,West,Stop,East,North,None,4,False,True,True,True,True,2,1,1,1,5,1,7,3,East,West,East,East,9999,9999,9999,6,91,South
3,2,Stop,North,South,None,None,4,False,False,True,True,True,1,1,1,1,5,2,6,3,Stop,West,North,West,9999,9999,2,4,290,North
3,3,West,Stop,East,South,None,4,False,False,True,True,True,1,1,2,1,5,2,7,3,Stop,East,North,East,9999,9999,3,4,289,North
4,3,West,Stop,East,None,None,4,False,False,True,True,True,1,2,1,1,5,3,7,3,North,West,North,East,4,9999,1,3,288,East
5,3,West,Stop,East,South,None,4,False,False,True,True,True,1,3,1,1,5,2,7,3,North,West,South,East,4,9999,1,2,287,East
5,2,Stop,North,South,None,None,4,False,False,True,False,True,2,3,1,1,5,2,7,3,East,West,Stop,East,4,9999,9999,3,486,South
5,3,West,Stop,East,South,None,4,False,False,True,False,True,1,3,1,2,5,1,6,3,West,North,Stop,West,4,5,9999,1,485,North
1,5,Stop,North,South,None,None,4,False,True,True,True,True,6,4,8,6,11,3,16,6,Stop,Stop,Stop,Stop,6,8,12,16,-1,South
1,6,Stop,East,South,None,None,4,False,True,True,True,True,6,4,9,6,12,3,16,5,Stop,East,East,South,7,8,14,16,-2,North
1,5,Stop,North,South,None,None,4,False,True,True,True,True,6,4,10,6,12,4,16,5,Stop,East,North,South,6,10,12,15,-3,South
1,4,Stop,East,North,South,None,4,False,True,True,True,True,6,4,11,6,13,4,16,6,Stop,East,East,North,5,12,12,17,-4,South
1,3,Stop,East,North,None,None,4,False,True,True,True,True,6,3,11,6,12,4,16,5,South,East,West,South,5,13,12,17,-5,South
1,4,Stop,East,North,South,None,4,False,True,True,True,True,6,3,11,6,12,4,16,4,South,East,West,South,6,12,11,15,-6,North
1,5,Stop,North,South,None,None,4,False,True,True,True,True,7,3,11,6,12,4,17,4,East,East,West,East,8,11,12,17,-7,North
1,4,Stop,East,North,South,None,4,False,True,True,True,True,6,3,12,6,13,4,18,4,West,East,East,East,6,13,12,17,-8,South
1,3,Stop,East,North,None,None,4,False,True,True,True,True,6,3,13,6,13,4,18,5,West,East,East,North,5,15,13,19,-9,South
2,3,West,Stop,East,North,None,4,False,True,True,True,True,6,4,14,6,12,4,18,6,North,East,West,North,5,15,11,19,-10,East
2,4,West,Stop,East,South,None,4,False,True,True,True,True,5,4,14,5,12,4,18,6,West,South,West,North,3,13,10,18,-11,North
3,4,West,Stop,East,South,None,4,False,True,True,True,True,5,3,14,5,12,3,17,6,South,South,South,West,3,12,10,16,-12,East
4,4,West,Stop,East,South,None,4,False,True,True,True,True,5,4,14,6,11,3,16,6,North,North,West,West,1,12,8,14,-13,East
3,4,West,Stop,East,South,None,4,False,False,True,True,True,1,1,13,6,11,3,15,6,Stop,West,West,West,9999,12,9,14,186,West
3,3,West,Stop,East,North,None,4,False,False,True,True,True,1,1,12,6,11,3,16,6,Stop,West,West,East,9999,12,8,16,185,South
4,3,West,Stop,East,North,None,4,False,False,True,True,True,1,1,13,6,11,3,15,6,Stop,East,West,West,9999,12,7,14,184,East
3,3,West,Stop,East,North,None,4,False,False,True,True,True,1,1,14,6,10,3,14,6,Stop,East,West,West,9999,14,7,14,183,West
4,3,West,Stop,East,North,None,4,False,False,True,True,True,1,1,14,5,10,3,14,6,Stop,South,West,West,9999,12,6,13,182,East
4,4,West,Stop,East,South,None,4,False,False,True,True,True,1,1,14,6,10,4,13,6,Stop,North,North,West,9999,12,6,11,181,North
5,4,West,Stop,East,South,None,4,False,False,True,True,True,1,1,14,6,10,4,12,6,Stop,North,North,West,9999,11,5,9,180,East
5,3,West,Stop,East,North,None,4,False,False,True,True,True,1,1,14,6,9,4,11,6,Stop,North,West,West,9999,12,5,9,179,South
5,4,West,Stop,East,South,None,4,False,False,True,True,True,1,1,14,6,8,4,10,6,Stop,North,West,West,9999,11,3,7,178,North
6,4,West,Stop,East,South,None,4,False,False,True,True,True,1,1,14,6,8,4,11,6,Stop,North,West,East,9999,10,2,7,177,East
7,4,West,Stop,East,North,South,4,False,False,True,False,True,1,1,15,6,7,4,11,6,Stop,East,Stop,East,9999,10,9999,6,376,East
7,5,Stop,North,South,None,None,4,False,False,True,False,True,1,1,16,6,5,1,10,6,Stop,East,Stop,West,9999,10,9999,4,375,North
7,6,West,Stop,East,South,None,4,False,False,True,False,True,1,1,15,6,5,1,10,6,Stop,West,Stop,West,9999,8,9999,3,374,North
8,6,West,Stop,East,None,None,4,False,False,True,False,True,1,1,16,6,5,1,9,6,Stop,East,Stop,West,9999,8,9999,1,373,East
9,6,West,Stop,East,None,None,4,False,False,True,False,True,1,1,16,6,5,1,10,6,Stop,East,Stop,East,9999,7,9999,1,372,East
10,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,15,6,5,1,10,6,Stop,West,Stop,Stop,9999,5,9999,9999,571,East
11,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,6,5,1,7,1,Stop,East,Stop,Stop,9999,5,9999,9999,570,East
12,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,17,6,5,1,7,1,Stop,East,Stop,Stop,9999,5,9999,9999,569,East
13,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,6,5,1,7,1,Stop,West,Stop,Stop,9999,3,9999,9999,568,East
12,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,5,5,1,7,1,Stop,South,Stop,Stop,9999,5,9999,9999,567,West
11,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,4,5,1,7,1,Stop,South,Stop,Stop,9999,7,9999,9999,566,West
10,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,3,5,1,7,1,Stop,South,Stop,Stop,9999,9,9999,9999,565,West
11,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,4,5,1,7,1,Stop,North,Stop,Stop,9999,7,9999,9999,564,East
12,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,5,5,1,7,1,Stop,North,Stop,Stop,9999,5,9999,9999,563,East
13,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,4,5,1,7,1,Stop,South,Stop,Stop,9999,5,9999,9999,562,East
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,15,4,5,1,7,1,Stop,West,Stop,Stop,9999,3,9999,9999,561,East
15,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,14,4,5,1,7,1,Stop,West,Stop,Stop,9999,3,9999,9999,560,East
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,14,4,5,1,7,1,Stop,West,Stop,Stop,9999,2,9999,9999,559,West
13,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,15,4,5,1,7,1,Stop,East,Stop,Stop,9999,4,9999,9999,558,West
12,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,15,3,5,1,7,1,Stop,South,Stop,Stop,9999,6,9999,9999,557,West
13,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,15,4,5,1,7,1,Stop,North,Stop,Stop,9999,4,9999,9999,556,East
12,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,15,3,5,1,7,1,Stop,South,Stop,Stop,9999,6,9999,9999,555,West
13,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,15,4,5,1,7,1,Stop,North,Stop,Stop,9999,4,9999,9999,554,East
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,14,4,5,1,7,1,Stop,West,Stop,Stop,9999,2,9999,9999,553,East
14,5,Stop,North,South,None,None,4,False,False,True,False,False,1,1,14,3,5,1,7,1,Stop,South,Stop,Stop,9999,2,9999,9999,552,South
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,15,3,5,1,7,1,Stop,East,Stop,Stop,9999,4,9999,9999,551,North
15,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,3,5,1,7,1,Stop,East,Stop,Stop,9999,4,9999,9999,550,East
