@relation 'all_data_pacman-weka.filters.unsupervised.attribute.Remove-R30-31,33'

@attribute position-x numeric
@attribute position-y numeric
@attribute pacman_legal1 {West,Stop,East,North,South,None}
@attribute pacman_legal2 {West,Stop,East,North,South,None}
@attribute pacman_legal3 {West,Stop,East,North,South,None}
@attribute pacman_legal4 {West,Stop,East,North,South,None}
@attribute pacman_mov {West,Stop,East,North,South,None}
@attribute fantasmas numeric
@attribute booleanP {True,False}
@attribute booleanG1 {True,False}
@attribute booleanG2 {True,False}
@attribute booleanG3 {True,False}
@attribute booleanG4 {True,False}
@attribute positiong1-x numeric
@attribute positiong1-y numeric
@attribute positiong2-x numeric
@attribute positiong2-y numeric
@attribute positiong3-x numeric
@attribute positiong3-y numeric
@attribute positiong4-x numeric
@attribute positiong4-y numeric
@attribute ghost1_legal {West,Stop,East,North,South,None}
@attribute ghost2_legal {West,Stop,East,North,South,None}
@attribute ghost3_legal {West,Stop,East,North,South,None}
@attribute ghost4_legal {West,Stop,East,North,South,None}
@attribute distanciaG1 numeric
@attribute distanciaG2 numeric
@attribute distanciaG3 numeric
@attribute distanciaG4 numeric
@attribute score numeric
@attribute pacman_legal {West,Stop,East,North,South,None}

@data
17,6,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,9,545,East
18,6,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,8,544,East
19,6,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,7,543,East
20,6,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,6,542,East
21,6,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,5,541,East
22,6,West,Stop,East,None,None,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,4,540,East
23,6,West,Stop,East,North,South,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,3,539,East
24,6,West,Stop,East,North,South,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,2,538,East
24,7,West,Stop,East,North,South,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,1,537,North
24,8,West,Stop,East,North,South,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,2,536,North
25,8,West,Stop,East,North,South,4,False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,9999,9999,9999,1,535,East
1,18,Stop,East,South,None,None,4,False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,Stop
1,18,Stop,East,South,None,None,4,False,True,True,True,True,5,10,11,3,17,5,25,8,North,Stop,South,North,12,25,29,34,-2,Stop
1,17,Stop,North,South,None,None,4,False,True,True,True,True,4,10,11,4,17,6,24,8,West,North,North,West,10,23,27,32,-3,South
1,16,Stop,East,North,South,None,4,False,True,True,True,True,4,9,11,4,16,6,23,8,South,North,West,West,10,22,25,30,-4,South
1,15,Stop,East,North,South,None,4,False,True,True,True,True,4,8,11,4,17,6,24,8,South,North,East,East,10,21,25,30,-5,South
1,14,Stop,East,North,South,None,4,False,True,True,True,True,5,8,11,4,18,6,25,8,East,North,East,East,10,20,25,30,-6,South
1,13,Stop,North,South,None,None,4,False,True,True,True,True,5,9,11,5,17,6,25,8,North,North,West,East,8,18,23,29,-7,South
1,12,Stop,East,North,South,None,4,False,True,True,True,True,5,8,11,5,17,5,24,8,South,North,South,West,8,17,23,27,-8,South
1,11,Stop,North,South,None,None,4,False,True,True,True,True,4,8,11,4,17,5,24,8,West,South,South,West,6,17,22,26,-9,South
1,10,Stop,North,South,None,None,4,False,True,True,True,True,5,8,11,4,17,5,25,8,East,South,South,East,6,16,21,26,-10,South
1,9,Stop,North,South,None,None,4,False,True,True,True,True,5,9,11,3,17,5,24,8,North,South,South,West,4,16,20,24,-11,South
1,8,Stop,North,South,None,None,4,False,True,True,True,True,5,10,10,3,18,5,24,8,North,West,East,West,6,14,20,23,-12,South
1,7,Stop,North,South,None,None,4,False,True,True,True,True,5,9,10,4,17,5,23,8,South,North,West,West,6,12,18,23,-13,South
1,6,Stop,East,North,South,None,4,False,True,True,True,True,5,9,10,4,17,5,23,7,South,North,West,South,7,11,17,23,-14,South
2,6,West,Stop,East,South,None,4,False,True,True,True,True,5,10,10,5,17,4,23,7,North,North,South,South,7,9,17,22,-15,East
3,6,West,Stop,East,North,South,4,False,True,True,True,True,5,10,9,5,17,5,23,8,North,West,North,North,6,7,15,22,-16,East
3,7,Stop,East,North,South,None,4,False,True,True,True,True,5,10,9,5,17,5,22,8,North,West,North,West,5,8,16,20,-17,North
4,7,West,Stop,East,North,South,4,False,True,True,True,True,4,10,9,5,17,5,23,8,West,West,North,East,3,7,15,20,-18,East
4,8,West,Stop,East,North,South,4,False,True,True,True,True,3,10,10,5,17,4,23,7,West,East,South,South,3,9,17,20,-19,North
4,9,West,Stop,East,North,South,4,False,True,True,True,True,3,9,11,5,18,4,23,8,South,East,East,North,1,11,19,20,-20,North
3,9,Stop,East,North,South,None,4,False,True,True,True,True,3,10,11,5,18,5,23,7,North,East,North,South,1,12,19,22,-21,West
3,9,Stop,East,North,South,None,4,False,True,True,True,True,3,10,10,5,17,5,24,7,North,West,West,East,1,11,18,23,-22,West
3,10,Stop,East,South,None,None,4,False,False,True,True,True,1,1,11,5,18,5,24,8,Stop,East,East,North,9999,13,20,23,177,North
4,10,West,Stop,East,South,None,4,False,False,True,True,True,1,1,11,6,18,4,24,7,Stop,North,South,South,9999,11,20,23,176,East
4,9,West,Stop,East,North,South,4,False,False,True,True,True,1,1,11,7,18,4,24,8,Stop,North,South,North,9999,9,19,21,175,South
4,8,West,Stop,East,North,South,4,False,False,True,True,True,1,1,11,8,18,5,24,7,Stop,North,North,South,9999,7,17,21,174,South
4,7,West,Stop,East,North,South,4,False,False,True,True,True,1,1,11,7,19,5,24,7,Stop,South,East,South,9999,7,17,20,173,South
5,7,West,Stop,East,North,South,4,False,False,True,True,True,1,1,10,7,18,5,23,7,Stop,West,West,West,9999,5,15,18,172,East
5,6,West,Stop,East,North,South,4,False,False,True,True,True,1,1,11,7,18,5,23,6,Stop,East,West,South,9999,7,14,18,171,South
6,6,West,Stop,East,North,None,4,False,False,True,True,True,1,1,10,7,19,5,24,6,Stop,West,East,East,9999,5,14,18,170,East
7,6,West,Stop,East,None,None,4,False,False,True,True,True,1,1,9,7,20,5,24,7,Stop,West,East,North,9999,3,14,18,169,East
8,6,West,Stop,East,North,South,4,False,False,True,True,True,1,1,9,6,19,5,23,7,Stop,South,West,West,9999,1,12,16,168,East
8,7,Stop,East,North,South,None,4,False,False,True,True,True,1,1,9,5,19,6,23,7,Stop,South,North,West,9999,3,12,15,167,North
9,7,West,Stop,East,North,South,4,False,False,True,True,True,1,1,8,5,19,5,24,7,Stop,West,South,East,9999,3,12,15,166,East
9,6,West,Stop,East,North,South,4,False,False,True,True,True,1,1,9,5,18,5,24,8,Stop,East,West,North,9999,1,10,17,165,South
9,5,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,18,6,24,7,Stop,Stop,North,South,9999,9999,10,17,364,South
9,4,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,19,6,24,7,Stop,Stop,East,South,9999,9999,12,18,363,South
10,4,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,20,6,24,7,Stop,Stop,East,South,9999,9999,12,17,362,East
10,5,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,19,6,23,7,Stop,Stop,West,West,9999,9999,10,15,361,North
10,6,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,19,6,24,7,Stop,Stop,West,East,9999,9999,9,15,360,North
10,7,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,20,6,25,7,Stop,Stop,East,East,9999,9999,11,15,359,North
10,8,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,21,6,24,7,Stop,Stop,East,West,9999,9999,13,15,358,North
10,9,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,21,6,25,7,Stop,Stop,East,East,9999,9999,14,17,357,North
10,10,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,20,6,25,6,Stop,Stop,West,South,9999,9999,14,19,356,North
10,11,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,20,5,24,6,Stop,Stop,South,West,9999,9999,16,19,355,North
10,12,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,20,6,25,6,Stop,Stop,North,East,9999,9999,16,21,354,North
11,12,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,21,6,24,6,Stop,Stop,East,West,9999,9999,16,19,353,East
12,12,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,20,6,24,6,Stop,Stop,West,West,9999,9999,14,18,352,East
13,12,West,Stop,East,South,None,4,False,False,False,True,True,1,1,3,1,20,6,23,6,Stop,Stop,West,West,9999,9999,13,16,351,East
14,12,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,20,6,22,6,Stop,Stop,West,West,9999,9999,12,14,350,East
14,11,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,21,6,22,6,Stop,Stop,East,West,9999,9999,12,13,349,South
14,10,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,20,6,22,6,Stop,Stop,West,West,9999,9999,10,12,348,South
14,9,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,20,6,21,6,Stop,Stop,West,West,9999,9999,9,10,347,South
14,8,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,19,6,21,6,Stop,Stop,West,West,9999,9999,7,9,346,South
14,7,West,Stop,North,South,None,4,False,False,False,True,True,1,1,3,1,20,6,21,6,Stop,Stop,East,West,9999,9999,7,8,345,South
14,6,West,Stop,East,North,South,4,False,False,False,True,True,1,1,3,1,19,6,21,6,Stop,Stop,West,West,9999,9999,5,7,344,South
15,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,19,6,20,6,Stop,Stop,West,West,9999,9999,4,5,343,East
16,6,West,Stop,East,None,None,4,False,False,False,True,True,1,1,3,1,18,6,19,6,Stop,Stop,West,West,9999,9999,2,3,342,East
17,6,West,Stop,East,South,None,4,False,False,False,False,True,1,1,3,1,17,6,18,6,Stop,Stop,Stop,West,9999,9999,9999,1,541,East
14,1,West,Stop,East,None,None,4,False,True,True,True,True,10,13,13,13,14,13,17,13,Stop,Stop,Stop,Stop,16,13,12,15,-1,Stop
14,1,West,Stop,East,None,None,4,False,True,True,True,True,11,13,12,13,14,14,17,13,East,West,North,Stop,15,14,13,15,-2,Stop
14,1,West,Stop,East,None,None,4,False,True,True,True,True,10,13,12,13,14,13,16,13,West,West,South,West,16,14,12,14,-3,Stop
14,1,West,Stop,East,None,None,4,False,True,True,True,True,10,13,12,13,14,14,16,13,West,West,North,West,16,14,13,14,-4,Stop
14,1,West,Stop,East,None,None,4,False,True,True,True,True,10,13,12,13,14,13,16,13,West,West,South,West,16,14,12,14,-5,Stop
13,1,West,Stop,East,None,None,4,False,True,True,True,True,10,13,12,13,14,14,15,13,West,West,North,West,15,13,14,14,94,West
14,1,West,Stop,East,None,None,4,False,True,True,True,True,11,13,11,13,14,14,15,13,East,West,North,West,15,15,13,13,93,East
15,1,West,Stop,East,North,None,4,False,True,True,True,True,12,13,11,13,14,14,14,13,East,West,North,West,15,16,14,13,192,East
15,2,Stop,North,South,None,None,4,False,True,True,True,True,13,13,11,13,14,13,15,13,East,West,South,East,13,15,12,11,291,North
15,3,Stop,East,South,None,None,4,False,True,True,True,True,13,13,11,13,14,13,14,13,East,West,South,West,12,14,11,11,390,North
16,3,West,Stop,East,None,None,4,False,True,True,True,True,13,13,10,13,15,13,15,13,East,West,East,East,13,16,11,11,489,East
17,3,West,Stop,East,None,None,4,False,True,True,True,True,13,14,10,13,16,13,15,13,North,West,East,East,15,17,11,12,588,East
18,3,West,Stop,North,None,None,4,False,True,True,True,True,13,15,11,13,15,13,14,13,North,East,West,West,17,17,13,14,687,East
18,4,Stop,North,South,None,None,4,False,True,True,True,True,12,15,12,13,14,13,13,13,West,East,West,West,17,15,13,14,786,North
18,5,Stop,North,South,None,None,4,False,True,True,True,True,11,15,12,13,13,13,12,13,West,East,West,West,17,14,13,14,885,North
18,6,West,Stop,East,South,None,4,False,True,True,True,True,11,15,12,13,12,13,13,13,West,East,West,East,16,13,13,12,984,North
17,6,West,Stop,East,None,None,4,False,True,True,True,True,10,15,13,13,11,13,12,13,West,East,West,West,16,11,13,12,1083,West
16,6,West,Stop,East,None,None,4,False,True,True,True,True,10,15,14,13,11,13,13,13,West,East,West,East,15,9,12,10,1182,West
15,6,West,Stop,East,North,None,4,False,True,True,True,True,9,15,14,14,12,13,13,14,West,North,East,North,15,9,10,10,1281,West
15,7,Stop,North,South,None,None,4,False,True,True,True,True,9,15,14,14,13,13,13,14,West,North,East,North,14,8,8,9,1380,North
15,8,Stop,North,South,None,None,4,False,True,True,True,True,10,15,14,15,14,13,14,14,East,North,East,East,12,8,6,7,1479,North
15,9,Stop,East,South,None,None,4,False,True,True,True,True,10,15,14,15,14,14,14,13,East,North,North,South,11,7,6,5,1578,North
16,9,West,Stop,East,None,None,4,False,True,True,True,True,9,15,14,15,14,14,14,13,West,North,North,South,13,8,7,6,1677,East
17,9,West,Stop,East,None,None,4,False,True,True,True,True,10,15,14,15,14,14,14,13,East,North,North,South,13,9,8,7,1776,East
18,9,West,Stop,East,None,None,4,False,True,True,True,True,9,15,13,15,13,14,13,13,West,West,West,West,15,11,10,9,1875,East
19,9,West,Stop,East,North,None,4,False,True,True,True,True,8,15,13,14,14,14,14,13,West,South,East,East,17,11,10,9,1974,East
19,10,Stop,North,South,None,None,4,False,True,True,True,True,8,15,14,14,14,13,13,13,West,East,South,West,16,9,8,9,1973,North
19,11,West,Stop,North,South,None,4,False,True,True,True,True,8,15,14,14,14,14,13,14,West,East,North,North,15,8,8,9,1972,North
19,12,Stop,North,South,None,None,4,False,True,True,True,True,8,15,14,14,14,15,14,14,West,East,North,East,14,7,8,7,1971,North
19,13,Stop,East,North,South,None,4,False,True,True,True,True,8,14,14,14,14,15,14,15,South,East,North,North,12,6,7,7,1970,North
19,14,Stop,North,South,None,None,4,False,True,True,True,True,8,13,14,15,13,15,14,15,South,North,West,North,12,6,7,6,1969,North
19,15,West,Stop,South,None,None,4,False,True,True,True,True,7,13,15,15,13,14,14,14,West,East,South,South,14,4,7,6,1968,North
18,15,West,Stop,East,None,None,4,False,True,True,True,True,7,13,15,15,13,13,14,14,West,East,South,South,13,3,7,5,1967,West
17,15,West,Stop,East,None,None,4,False,True,True,True,True,6,13,15,15,12,13,14,14,West,East,West,South,13,2,7,4,1966,West
16,15,West,Stop,East,None,None,4,False,True,False,True,True,6,14,16,15,11,13,14,14,North,Stop,West,South,11,9999,7,3,2165,West
15,15,West,Stop,East,North,None,4,False,True,False,True,True,6,15,2,1,12,13,14,15,North,West,East,North,9,9999,5,1,2164,West
14,15,West,Stop,East,South,None,4,False,True,False,True,False,6,16,2,1,13,13,14,15,North,West,East,Stop,9,9999,3,9999,2363,West
14,14,West,Stop,North,South,None,4,False,True,False,True,False,6,16,2,1,12,13,8,1,North,West,West,East,10,9999,3,9999,2362,South
14,13,West,Stop,East,North,None,4,False,True,False,True,False,6,16,2,1,13,13,8,1,North,West,East,East,11,9999,1,9999,2361,South
13,13,West,Stop,East,North,None,4,False,True,False,True,False,6,15,3,1,13,14,9,1,South,East,North,East,9,9999,1,9999,2360,West
12,13,West,Stop,East,None,None,4,False,True,False,True,False,6,16,2,1,14,14,9,1,North,West,East,East,9,9999,3,9999,2359,West
13,13,West,Stop,East,North,None,4,False,True,False,True,False,6,17,3,1,14,13,10,1,North,East,South,East,11,9999,1,9999,2358,East
14,13,West,Stop,East,North,None,4,False,True,False,False,False,6,16,2,1,5,1,11,1,South,West,Stop,East,11,9999,9999,9999,2557,East
14,14,West,Stop,North,South,None,4,False,True,False,False,False,6,17,2,1,6,1,10,1,North,West,East,West,11,9999,9999,9999,2556,North
14,15,West,Stop,East,South,None,4,False,True,False,False,False,6,17,3,1,5,1,10,1,North,East,West,West,10,9999,9999,9999,2555,North
13,15,West,Stop,East,South,None,4,False,True,False,False,False,6,18,3,1,5,1,9,1,North,East,West,West,10,9999,9999,9999,2554,West
12,15,West,Stop,East,North,None,4,False,True,False,False,False,6,19,2,1,4,1,10,1,North,West,West,East,10,9999,9999,9999,2553,West
11,15,West,Stop,East,None,None,4,False,True,False,False,False,6,19,2,1,4,1,9,1,North,West,West,West,9,9999,9999,9999,2552,West
10,15,West,Stop,East,None,None,4,False,True,False,False,False,6,18,2,1,5,1,9,1,South,West,East,West,7,9999,9999,9999,2551,West
9,15,West,Stop,East,None,None,4,False,True,False,False,False,5,18,2,1,4,1,10,1,West,West,West,East,7,9999,9999,9999,2550,West
8,15,Stop,East,South,None,None,4,False,True,False,False,False,5,18,2,1,3,1,10,1,West,West,West,East,6,9999,9999,9999,2549,West
8,14,Stop,North,South,None,None,4,False,True,False,False,False,6,18,2,1,3,1,11,1,East,West,West,East,6,9999,9999,9999,2548,South
8,13,West,Stop,North,South,None,4,False,True,False,False,False,6,17,2,1,2,1,11,1,South,West,West,East,6,9999,9999,9999,2547,South
7,13,West,Stop,East,None,None,4,False,True,False,False,False,6,18,3,1,3,1,10,1,North,East,East,West,6,9999,9999,9999,2546,West
6,13,West,Stop,East,North,South,4,False,True,False,False,False,5,18,3,1,3,1,9,1,West,East,East,West,6,9999,9999,9999,2645,West
6,14,Stop,North,South,None,None,4,False,True,False,False,False,6,18,3,1,2,1,10,1,East,East,West,East,4,9999,9999,9999,2744,North
6,15,Stop,North,South,None,None,4,False,True,False,False,False,6,17,3,1,1,1,11,1,South,East,West,East,2,9999,9999,9999,2843,North
6,16,Stop,North,South,None,None,4,False,True,False,False,False,6,18,2,1,1,1,12,1,North,West,West,East,2,9999,9999,9999,2942,North
1,3,Stop,East,North,None,None,4,False,True,True,True,True,1,10,2,8,2,9,3,7,Stop,Stop,Stop,Stop,7,6,7,6,-1,Stop
1,3,Stop,East,North,None,None,4,False,True,True,True,True,2,10,2,7,2,9,2,7,East,South,Stop,West,8,5,7,5,-2,Stop
1,3,Stop,East,North,None,None,4,False,True,True,True,True,2,9,3,7,2,9,3,7,South,East,Stop,East,7,6,7,6,-3,Stop
1,3,Stop,East,North,None,None,4,False,True,True,True,True,2,9,4,7,1,9,3,8,South,East,West,North,7,7,6,7,-4,Stop
2,3,West,Stop,East,North,None,4,False,True,True,True,True,2,9,5,7,2,9,3,9,South,East,East,North,6,7,6,7,-5,East
3,3,West,Stop,East,North,None,4,False,True,True,True,True,3,9,4,7,2,10,4,9,East,West,North,East,6,5,8,7,94,East
3,4,West,Stop,East,North,South,4,False,True,True,True,True,3,10,3,7,2,9,3,9,North,West,South,West,6,3,6,5,93,North
3,5,West,Stop,East,North,South,4,False,True,True,True,True,3,9,3,6,3,9,3,9,South,South,East,West,4,1,4,4,192,North
3,6,West,Stop,East,North,South,4,False,True,True,True,True,3,10,3,7,4,9,3,8,North,North,East,South,4,1,4,2,191,North
3,7,West,Stop,East,North,South,4,False,True,True,True,False,4,10,4,7,3,9,3,7,East,East,West,Stop,4,1,2,9999,390,North
3,8,West,Stop,East,North,South,4,False,True,True,False,False,5,10,4,6,3,8,7,1,East,South,Stop,Stop,4,3,9999,9999,589,North
3,9,West,Stop,East,North,South,4,False,True,True,False,False,4,10,4,7,5,1,7,1,West,North,Stop,Stop,2,3,9999,9999,688,North
3,10,West,Stop,East,South,None,4,False,True,True,False,False,4,10,4,8,5,1,7,1,West,North,Stop,Stop,1,3,9999,9999,687,North
4,10,West,Stop,East,South,None,4,False,True,True,False,False,4,9,4,8,5,1,7,1,South,North,Stop,Stop,1,2,9999,9999,686,East
5,10,West,Stop,East,South,None,4,False,True,True,False,False,5,9,4,8,5,1,7,1,East,North,Stop,Stop,1,3,9999,9999,685,East
5,9,West,Stop,East,North,South,4,False,False,True,False,False,5,9,4,7,5,1,7,1,Stop,South,Stop,Stop,9999,3,9999,9999,884,South
5,8,West,Stop,East,North,South,4,False,False,True,False,False,1,1,4,7,5,1,7,1,Stop,South,Stop,Stop,9999,2,9999,9999,883,South
5,7,West,Stop,East,North,South,4,False,False,True,False,False,1,1,4,8,5,1,7,1,Stop,North,Stop,Stop,9999,2,9999,9999,882,South
4,7,West,Stop,East,North,South,4,False,False,True,False,False,1,1,3,8,5,1,7,1,Stop,West,Stop,Stop,9999,2,9999,9999,881,West
9,1,West,Stop,East,None,None,4,False,True,True,True,True,3,3,8,5,11,5,18,9,Stop,Stop,Stop,Stop,8,5,6,17,-1,Stop
9,1,West,Stop,East,None,None,4,False,True,True,True,True,3,4,8,5,10,5,18,8,North,Stop,West,South,9,5,5,16,-2,Stop
10,1,West,Stop,East,None,None,4,False,True,True,True,True,3,4,9,5,11,5,18,9,North,East,East,North,10,5,5,16,97,East
9,1,West,Stop,East,None,None,4,False,True,True,True,True,3,4,9,5,11,5,18,9,North,East,East,North,9,4,6,17,96,West
8,1,West,Stop,East,None,None,4,False,True,True,True,True,3,5,9,6,11,5,18,9,North,North,East,North,9,6,7,18,195,West
7,1,West,Stop,East,None,None,4,False,True,True,True,True,3,4,9,5,10,5,18,9,South,South,West,North,7,6,7,19,294,West
6,1,Stop,East,North,None,None,4,False,True,True,True,True,3,3,9,5,10,6,18,9,South,South,North,North,5,7,9,20,393,West
6,2,Stop,North,South,None,None,4,False,True,True,True,True,3,3,9,5,10,6,18,9,South,South,North,North,4,6,8,19,492,North
6,3,West,Stop,East,North,South,4,False,True,True,True,True,3,3,9,6,10,6,18,9,South,North,North,North,3,6,7,18,591,North
5,3,West,Stop,East,None,None,4,False,True,True,True,True,4,3,9,5,9,6,17,9,East,South,West,West,1,6,7,18,690,West
4,3,West,Stop,East,South,None,4,False,True,True,True,True,4,2,8,5,9,7,16,9,South,West,North,West,1,6,9,18,789,West
3,3,Stop,East,North,None,None,4,False,False,True,True,True,1,1,9,5,9,7,16,9,Stop,East,North,West,9999,8,10,19,988,West
3,3,Stop,East,North,None,None,4,False,False,True,True,True,1,2,9,6,8,7,17,9,North,North,West,East,3,9,9,20,987,West
4,3,West,Stop,East,South,None,4,False,False,True,True,True,1,1,9,5,8,7,16,9,South,South,West,West,9999,7,8,18,986,East
5,3,West,Stop,East,None,None,4,False,False,True,True,True,1,1,10,5,9,7,15,9,South,East,East,West,9999,7,8,16,985,East
6,3,West,Stop,East,North,South,4,False,False,True,True,True,1,2,10,6,10,7,15,8,North,North,East,South,6,7,8,14,984,East
6,4,Stop,North,South,None,None,4,False,False,True,True,True,1,2,10,6,9,7,15,9,North,North,West,North,7,6,6,14,1083,North
6,5,West,Stop,North,South,None,4,False,False,True,True,True,1,2,10,6,9,7,15,8,North,North,West,South,8,5,5,12,1182,North
6,6,Stop,North,South,None,None,4,False,False,True,True,True,1,3,10,5,9,6,15,9,North,South,South,North,8,5,3,12,1281,North
6,7,West,Stop,East,North,South,4,False,False,True,True,True,1,3,11,5,9,6,15,9,North,East,South,North,9,7,4,11,1380,North
7,7,West,Stop,East,None,None,4,False,False,True,True,True,1,3,10,5,10,6,15,8,North,West,East,South,10,5,4,9,1479,East
8,7,West,Stop,East,None,None,4,False,False,True,True,True,1,3,10,6,9,6,15,8,North,North,West,South,11,3,2,8,1578,East
9,7,West,Stop,East,South,None,4,False,False,True,False,True,1,4,10,5,9,7,15,7,North,South,Stop,South,11,3,9999,6,1877,East
9,6,Stop,East,North,South,None,4,False,False,True,False,True,1,3,10,5,6,1,15,7,South,South,East,South,11,2,9999,7,1876,South
9,5,West,Stop,East,North,None,4,False,False,False,False,True,1,2,9,5,6,2,14,7,South,Stop,North,West,11,9999,6,7,2075,South
10,5,West,Stop,East,North,None,4,False,False,False,False,True,1,3,3,1,6,2,13,7,North,Stop,North,West,11,9999,7,5,2074,East
10,6,West,Stop,North,South,None,4,False,False,False,False,True,1,4,4,1,6,3,14,7,North,East,North,East,11,9999,7,5,2073,North
10,7,West,Stop,East,South,None,4,False,False,False,False,True,1,4,4,1,6,4,14,7,North,East,North,East,12,9999,7,4,2172,North
11,7,West,Stop,East,None,None,4,False,False,False,False,True,1,3,4,1,6,5,13,7,South,East,North,West,14,9999,7,2,2271,East
12,7,West,Stop,East,None,None,4,False,False,False,False,True,1,4,4,1,6,5,13,8,North,East,North,North,14,9999,8,2,2370,East
13,7,West,Stop,East,North,South,4,False,False,False,False,True,1,5,4,1,6,6,13,8,North,East,North,North,14,9999,8,1,2469,East
7,4,West,Stop,South,None,None,4,False,True,True,True,True,1,3,1,4,4,3,6,3,Stop,Stop,Stop,Stop,7,6,4,2,-1,Stop
7,4,West,Stop,South,None,None,4,False,True,True,True,True,1,4,1,4,3,3,6,3,North,Stop,West,Stop,6,6,5,2,-2,Stop
7,4,West,Stop,South,None,None,4,False,True,True,True,True,1,4,1,4,2,3,6,3,North,Stop,West,Stop,6,6,6,2,-3,Stop
7,3,West,Stop,North,None,None,4,False,True,True,True,False,2,4,1,3,3,3,7,3,East,South,East,Stop,6,6,4,9999,196,South
6,3,West,Stop,East,North,None,4,False,True,True,True,False,2,4,1,3,4,3,7,1,East,South,East,Stop,5,5,2,9999,195,West
5,3,West,Stop,East,North,None,4,False,True,True,True,False,2,3,1,4,4,3,7,1,South,North,East,Stop,3,5,1,9999,194,West
4,3,West,Stop,East,North,None,4,False,True,True,False,False,2,4,1,4,5,1,7,1,North,North,Stop,Stop,3,4,9999,9999,393,West
3,3,West,Stop,East,North,None,4,False,True,True,False,False,1,4,1,4,5,1,7,1,West,North,Stop,Stop,3,3,9999,9999,392,West
3,4,West,Stop,East,South,None,4,False,True,True,False,False,1,4,1,3,5,1,7,1,West,South,Stop,Stop,2,3,9999,9999,391,North
2,4,West,Stop,East,South,None,4,False,False,True,False,False,2,4,2,3,5,1,7,1,Stop,East,Stop,Stop,9999,1,9999,9999,590,West
